Route,Point,Date,Time,Cloud.Cover,Temperature,Wind.Speed,Disturbance,Precipitation,replicate
15,2,4/29/2020,6:30,95,15.0,2,2,None,3
15,3,4/29/2020,6:42,100,15.6,2,3,None,3
15,4,4/29/2020,6:57,95,15.6,3,2,None,3
15,5,4/29/2020,7:11,100,15.6,4,2,None,3
15,6,4/29/2020,7:24,90,16.1,4,1,None,3
15,7,4/29/2020,7:45,85,16.1,4,1,None,3
15,8,4/29/2020,8:07,90,16.1,4,1,None,3
15,9,4/29/2020,8:29,50,16.7,4,1,None,3
69,1,4/29/2020,6:25,50,15.6,2,2,None,3
69,2,4/29/2020,6:36,85,15.6,2,2,None,3
69,3,4/29/2020,6:48,85,16.1,1,1,None,3
69,4,4/29/2020,6:59,80,15.6,1,2,None,3
69,5,4/29/2020,7:11,80,15.6,2,1,None,3
69,6,4/29/2020,7:23,85,15.6,3,3,None,3
69,7,4/29/2020,7:34,75,16.1,3,2,None,3
69,8,4/29/2020,7:45,80,16.1,3,2,None,3
69,9,4/29/2020,7:57,85,16.1,4,3,None,3
69,10,4/29/2020,8:12,80,16.7,3,1,None,3
69,11,4/29/2020,8:33,35,16.7,4,1,None,3
9,1,4/30/2020,6:17,75,8.9,1,3,Lt. Rain,3
9,2,4/30/2020,6:29,100,8.9,0,1,Lt. Rain,3
9,3,4/30/2020,6:42,100,8.9,0,2,None,3
9,4,4/30/2020,6:56,100,8.9,1,4,None,3
9,5,4/30/2020,7:09,85,8.9,0,2,None,3
9,6,4/30/2020,7:24,65,8.9,1,2,None,3
9,7,4/30/2020,7:38,80,8.9,1,1,None,3
9,8,4/30/2020,7:51,80,9.4,1,1,None,3
9,9,4/30/2020,8:04,90,9.4,3,2,None,3
9,10,4/30/2020,8:19,100,9.4,4,1,Lt. Rain,3
9,11,4/30/2020,8:38,100,9.4,3,2,Lt. Rain,3
40,1,4/30/2020,6:16,100,9.4,1,3,None,3
40,2,4/30/2020,6:27,100,9.4,1,3,None,3
40,3,4/30/2020,6:38,100,8.9,0,1,None,3
40,4,4/30/2020,6:49,90,8.3,0,1,None,3
40,5,4/30/2020,7:05,100,8.3,0,2,None,3
40,6,4/30/2020,7:18,100,8.3,1,3,None,3
40,7,4/30/2020,7:29,100,8.3,0,2,None,3
40,8,4/30/2020,7:40,100,8.3,1,2,None,3
40,9,4/30/2020,7:53,100,8.3,0,1,None,3
40,10,4/30/2020,8:06,100,7.8,0,1,None,3
40,11,4/30/2020,8:18,100,8.9,1,1,None,3
51,1,5/1/2020,6:12,0,9.4,4,1,None,3
51,2,5/1/2020,6:24,0,9.4,4,1,None,3
51,3,5/1/2020,6:36,0,9.4,4,1,None,3
51,4,5/1/2020,6:48,0,9.4,4,1,None,3
51,5,5/1/2020,7:00,0,8.3,4,1,None,3
51,6,5/1/2020,7:15,0,8.3,3,1,None,3
51,7,5/1/2020,7:27,0,8.3,3,1,None,3
51,8,5/1/2020,7:39,0,8.3,2,1,None,3
51,9,5/1/2020,7:56,0,8.3,4,1,None,3
51,10,5/1/2020,8:13,0,8.3,3,2,None,3
51,11,5/1/2020,8:27,0,8.9,3,1,None,3
51,12,5/1/2020,8:41,0,9.4,3,1,None,3
51,13,5/1/2020,8:54,0,10.0,4,1,None,3
51,14,5/1/2020,9:07,0,10.0,4,1,None,3
85,1,5/1/2020,8:59,0,7.8,4,1,None,1
85,2,5/1/2020,8:47,0,7.8,4,1,None,1
85,3,5/1/2020,8:36,0,8.3,1,2,None,1
85,4,5/1/2020,8:25,0,8.3,0,1,None,1
85,5,5/1/2020,8:06,0,8.3,0,1,None,1
85,6,5/1/2020,7:54,0,8.3,0,3,None,1
85,7,5/1/2020,7:43,0,8.3,0,1,None,1
85,8,5/1/2020,7:32,0,8.3,0,1,None,1
85,9,5/1/2020,7:20,0,8.3,0,5,None,1
85,10,5/1/2020,7:10,0,8.3,0,5,None,1
85,11,5/1/2020,6:58,0,8.3,NA,4,None,2
85,12,5/1/2020,6:49,0,8.3,0,5,None,1
85,13,5/1/2020,6:37,0,8.3,0,5,None,1
118,1,5/1/2020,6:16,5,7.8,1,1,None,3
118,2,5/1/2020,6:28,0,7.8,1,2,None,3
118,3,5/1/2020,6:41,0,7.8,3,1,None,3
118,4,5/1/2020,6:54,0,7.8,3,1,None,3
118,5,5/1/2020,7:06,0,7.8,1,3,None,3
118,6,5/1/2020,7:18,0,7.8,0,3,None,3
118,7,5/1/2020,7:36,0,7.8,3,1,None,3
118,8,5/1/2020,7:49,0,7.8,4,2,None,3
118,9,5/1/2020,8:06,0,7.8,2,1,None,3
118,10,5/1/2020,8:22,0,7.8,1,1,None,3
19,1,5/3/2020,6:18,0,10.0,1,1,None,3
19,2,5/3/2020,6:29,0,10.0,0,1,None,3
19,3,5/3/2020,6:40,0,9.4,0,1,None,3
19,4,5/3/2020,6:51,0,10.0,0,2,None,3
19,5,5/3/2020,7:02,0,10.0,0,2,None,3
19,6,5/3/2020,7:14,0,10.6,0,1,None,3
19,7,5/3/2020,7:38,0,10.6,0,1,None,3
19,8,5/3/2020,7:57,0,11.7,1,1,None,3
256,1,5/3/2020,6:14,0,11.1,1,1,None,3
256,2,5/3/2020,6:33,0,11.1,1,2,None,3
256,3,5/3/2020,6:51,0,11.1,0,1,None,3
256,4,5/3/2020,7:08,0,11.1,1,1,None,3
256,5,5/3/2020,7:22,0,11.1,1,4,None,3
256,6,5/3/2020,7:36,0,11.1,1,4,None,3
256,7,5/3/2020,7:50,0,11.7,1,4,None,3
256,8,5/3/2020,8:03,0,11.7,0,4,None,3
256,9,5/3/2020,8:16,0,12.2,2,4,None,3
256,10,5/3/2020,8:31,0,13.9,2,4,None,3
256,11,5/3/2020,8:45,0,15.0,1,2,None,3
14,1,5/4/2020,6:16,75,16.1,3,1,None,3
14,2,5/4/2020,6:32,65,16.1,3,2,None,3
14,3,5/4/2020,6:46,75,16.7,2,3,None,3
14,4,5/4/2020,7:00,80,16.7,2,2,None,3
14,5,5/4/2020,7:13,55,16.7,1,4,None,3
14,6,5/4/2020,7:27,50,16.7,2,2,None,3
14,7,5/4/2020,7:39,70,17.2,2,2,None,3
14,8,5/4/2020,7:52,80,17.2,1,1,Lt. Rain,3
14,9,5/4/2020,8:05,100,17.2,4,1,Lt. Rain,3
283,1,5/4/2020,6:13,0,16.1,0,3,None,3
283,2,5/4/2020,6:25,0,15.6,0,4,None,3
283,3,5/4/2020,6:36,0,16.1,0,4,None,3
283,4,5/4/2020,6:48,0,16.1,0,4,None,3
283,5,5/4/2020,6:59,0,16.1,0,4,None,3
283,6,5/4/2020,7:10,5,16.1,0,5,None,3
283,7,5/4/2020,7:21,0,15.0,0,4,None,3
283,8,5/4/2020,7:38,0,15.6,0,1,None,3
283,9,5/4/2020,7:49,0,15.6,0,2,None,3
70,1,5/5/2020,6:14,0,12.8,0,1,None,3
70,2,5/5/2020,6:30,10,12.8,0,2,None,3
70,3,5/5/2020,6:43,5,12.8,0,1,None,3
70,4,5/5/2020,6:56,15,13.3,0,1,None,3
70,5,5/5/2020,7:10,10,13.3,0,1,None,3
70,6,5/5/2020,7:22,15,13.3,2,3,None,3
70,7,5/5/2020,7:33,15,13.9,2,1,None,3
70,8,5/5/2020,7:44,80,14.4,2,1,None,3
70,9,5/5/2020,7:56,95,13.9,3,1,None,3
130,1,5/5/2020,6:09,50,15.0,0,2,Lt. Rain,3
130,2,5/5/2020,6:24,30,15.0,0,2,Lt. Rain,3
130,3,5/5/2020,6:38,25,15.0,1,1,None,3
130,4,5/5/2020,6:52,50,15.0,1,3,None,3
130,5,5/5/2020,7:04,40,15.0,1,2,None,3
130,6,5/5/2020,7:17,40,15.0,2,2,None,3
130,7,5/5/2020,7:32,35,15.6,1,4,None,3
130,8,5/5/2020,7:46,60,15.6,0,2,None,3
130,9,5/5/2020,8:00,65,16.1,1,2,None,2
130,10,5/5/2020,8:17,50,16.1,1,3,None,3
130,11,5/5/2020,8:31,45,16.1,1,2,None,2
130,12,5/5/2020,8:46,30,16.1,2,2,None,2
53,1,5/6/2020,6:06,0,8.3,4,1,None,3
53,2,5/6/2020,6:18,0,8.3,2,1,None,3
53,3,5/6/2020,6:29,0,8.3,1,1,None,3
53,4,5/6/2020,6:41,0,8.9,2,1,None,3
53,5,5/6/2020,6:53,0,8.9,1,1,None,3
53,6,5/6/2020,7:10,0,8.3,1,1,None,3
53,7,5/6/2020,7:43,0,7.8,0,2,None,3
53,8,5/6/2020,8:07,0,8.3,1,1,None,3
182,1,5/6/2020,6:09,10,9.4,1,3,None,3
182,2,5/6/2020,6:24,5,9.4,1,4,None,3
182,3,5/6/2020,6:42,5,8.9,3,1,None,3
182,4,5/6/2020,6:56,5,8.9,0,2,None,3
182,5,5/6/2020,7:14,10,9.4,1,2,None,3
182,6,5/6/2020,7:27,0,9.4,0,3,None,3
182,7,5/6/2020,7:40,0,8.3,1,1,None,3
182,8,5/6/2020,7:57,0,8.3,1,2,None,3
182,9,5/6/2020,8:09,0,8.9,2,1,None,3
194,1,5/6/2020,7:59,0,8.3,0,1,None,3
194,2,5/6/2020,7:56,0,8.3,0,1,None,3
194,3,5/6/2020,7:46,0,8.3,1,2,None,3
194,4,5/6/2020,7:33,0,8.3,0,2,None,3
194,5,5/6/2020,7:23,0,8.3,0,2,None,3
194,6,5/6/2020,7:11,0,8.3,0,3,None,3
194,7,5/6/2020,7:00,0,8.3,0,1,None,3
194,8,5/6/2020,6:49,0,8.3,0,1,None,3
194,9,5/6/2020,6:38,0,8.3,0,1,None,3
194,10,5/6/2020,6:33,0,8.3,0,1,None,3
183,1,5/7/2020,6:07,0,3.3,1,3,None,3
183,2,5/7/2020,6:18,0,3.3,0,4,None,3
183,3,5/7/2020,6:30,0,3.3,1,4,None,3
183,4,5/7/2020,6:42,0,3.3,1,4,None,3
183,5,5/7/2020,6:56,0,3.3,1,4,None,3
183,6,5/7/2020,7:08,0,3.3,0,3,None,3
183,7,5/7/2020,7:23,0,3.3,1,2,None,3
183,8,5/7/2020,7:40,0,3.9,1,1,None,3
252,1,5/7/2020,6:11,10,3.9,4,1,None,3
252,2,5/7/2020,6:25,0,5.0,1,2,None,3
252,3,5/7/2020,6:37,0,4.4,1,1,None,3
252,4,5/7/2020,6:49,0,4.4,1,2,None,3
252,5,5/7/2020,7:02,0,4.4,1,1,None,3
252,6,5/7/2020,7:17,0,4.4,1,2,None,3
252,7,5/7/2020,7:31,0,5.0,1,1,None,3
252,8,5/7/2020,7:44,0,5.0,4,2,None,3
252,9,5/7/2020,7:58,0,5.0,1,1,None,3
252,10,5/7/2020,8:11,0,6.1,1,2,None,3
77,1,5/8/2020,6:06,100,8.9,1,3,None,3
77,2,5/8/2020,6:19,100,9.4,1,3,None,3
77,3,5/8/2020,6:31,100,9.4,1,1,None,3
77,4,5/8/2020,6:44,100,9.4,1,3,None,3
77,5,5/8/2020,6:58,100,9.4,1,3,None,3
77,6,5/8/2020,7:11,100,9.4,2,3,None,3
77,7,5/8/2020,7:24,100,9.4,2,4,None,3
77,8,5/8/2020,7:40,100,10.0,2,1,None,3
77,9,5/8/2020,8:03,100,10.0,1,1,Lt. Rain,3
77,10,5/8/2020,8:28,100,10.0,0,1,None,3
184,1,5/8/2020,6:06,25,7.2,0,1,None,3
184,2,5/8/2020,6:19,50,7.2,0,1,None,3
184,3,5/8/2020,6:31,65,7.2,1,1,None,3
184,4,5/8/2020,6:42,80,7.2,1,1,None,3
184,5,5/8/2020,6:53,95,7.2,1,2,None,3
184,6,5/8/2020,7:08,95,7.2,1,1,Lt. Rain,3
184,7,5/8/2020,7:19,100,7.2,0,1,None,3
184,8,5/8/2020,7:32,100,8.9,0,1,None,3
184,9,5/8/2020,7:44,100,8.9,0,1,Lt. Rain,3
184,10,5/8/2020,7:56,100,10.6,1,1,None,3
42,1,5/10/2020,6:10,5,-1.1,1,1,None,3
42,2,5/10/2020,6:28,0,-1.1,1,2,None,3
42,3,5/10/2020,6:43,0,-1.1,1,2,None,3
42,4,5/10/2020,6:56,0,-1.1,0,3,None,3
42,5,5/10/2020,7:09,0,0.0,1,2,None,3
42,6,5/10/2020,7:23,5,0.0,1,2,None,3
42,7,5/10/2020,7:37,5,1.1,1,2,None,3
42,8,5/10/2020,7:52,0,1.1,1,3,None,3
42,9,5/10/2020,8:08,0,2.2,1,1,None,3
42,10,5/10/2020,8:22,5,2.2,1,1,None,3
42,11,5/10/2020,8:35,0,2.8,2,4,None,3
49,1,5/10/2020,6:50,0,2.8,0,1,None,3
49,2,5/10/2020,7:01,0,2.8,2,1,None,3
49,3,5/10/2020,7:12,0,3.3,1,1,None,3
49,4,5/10/2020,7:22,0,3.3,1,1,None,3
49,5,5/10/2020,7:36,0,3.9,1,1,None,3
49,6,5/10/2020,7:48,0,2.8,2,1,None,3
49,7,5/10/2020,7:59,0,2.8,3,2,None,3
49,8,5/10/2020,8:12,0,3.9,3,1,None,3
49,9,5/10/2020,8:23,0,5.0,3,1,None,3
101,1,5/11/2020,6:04,0,9.4,1,1,None,3
101,2,5/11/2020,6:15,0,7.2,2,2,None,3
101,3,5/11/2020,6:26,0,7.2,1,2,None,3
101,4,5/11/2020,6:37,0,7.8,3,3,None,3
101,5,5/11/2020,6:48,0,7.8,1,3,None,3
101,6,5/11/2020,6:59,0,7.8,1,3,None,3
101,7,5/11/2020,7:10,0,7.8,2,4,None,3
101,8,5/11/2020,7:21,0,7.8,2,4,None,3
101,9,5/11/2020,7:32,0,7.8,3,4,None,3
101,10,5/11/2020,7:43,0,8.3,2,2,None,3
254,1,5/11/2020,6:07,5,7.8,4,2,None,3
254,2,5/11/2020,6:22,5,7.8,4,1,None,3
254,3,5/11/2020,6:35,10,7.8,4,2,None,3
254,4,5/11/2020,6:47,5,7.8,4,1,None,3
254,5,5/11/2020,7:00,0,7.2,4,2,None,3
254,6,5/11/2020,7:14,0,7.2,4,2,None,3
254,7,5/11/2020,7:26,0,7.2,4,1,None,3
254,8,5/11/2020,7:40,0,7.2,4,1,None,3
254,9,5/11/2020,7:53,0,7.8,4,2,None,2
254,10,5/11/2020,8:06,0,7.8,4,2,None,2
102,1,5/12/2020,6:16,100,2.8,2,2,None,3
102,2,5/12/2020,6:27,95,2.8,0,2,None,3
102,3,5/12/2020,6:38,100,2.8,1,3,None,3
102,4,5/12/2020,6:49,100,2.8,0,3,None,3
102,5,5/12/2020,7:00,100,3.3,0,2,None,3
102,6,5/12/2020,7:11,100,3.3,1,4,None,3
102,7,5/12/2020,7:21,100,3.3,1,3,None,3
102,8,5/12/2020,7:32,100,3.9,0,1,None,3
102,9,5/12/2020,7:43,100,4.4,1,1,None,3
102,10,5/12/2020,7:55,100,5.0,0,1,None,3
102,11,5/12/2020,8:06,100,4.4,0,1,None,3
308,1,5/12/2020,6:06,100,4.4,2,1,Lt. Rain,3
308,2,5/12/2020,6:21,100,4.4,0,2,Rain,3
308,3,5/12/2020,6:34,100,5.0,1,2,Lt. Rain,3
308,4,5/12/2020,6:46,100,5.0,1,1,Lt. Rain,3
308,5,5/12/2020,6:58,95,5.0,1,1,None,3
308,6,5/12/2020,7:11,70,6.1,1,1,None,3
308,7,5/12/2020,7:24,65,6.1,1,2,None,3
308,8,5/12/2020,7:46,80,6.7,0,2,None,3
308,9,5/12/2020,8:03,100,6.7,0,2,None,3
308,10,5/12/2020,8:16,95,7.2,3,2,Lt. Rain,3
308,11,5/12/2020,8:29,90,7.2,1,2,None,3
308,12,5/12/2020,8:43,100,7.2,0,2,Lt. Rain,3
20,1,5/13/2020,6:33,100,7.2,1,3,None,3
20,2,5/13/2020,6:43,100,7.2,0,1,None,3
20,3,5/13/2020,6:54,100,7.2,1,1,None,3
20,4,5/13/2020,7:04,100,7.8,1,2,None,3
20,5,5/13/2020,7:17,100,7.8,1,2,None,3
20,6,5/13/2020,7:28,100,7.8,0,2,None,3
20,7,5/13/2020,7:39,100,7.8,0,2,None,3
20,8,5/13/2020,7:56,100,7.2,0,3,None,3
20,9,5/13/2020,8:12,100,8.3,0,2,None,3
20,10,5/13/2020,8:27,100,9.4,0,3,None,3
20,11,5/13/2020,8:43,100,10.0,0,2,None,3
20,12,5/13/2020,9:04,100,10.0,1,2,None,3
223,1,5/13/2020,6:06,100,12.8,3,4,None,3
223,2,5/13/2020,6:20,100,12.8,1,3,None,3
223,3,5/13/2020,6:32,100,12.8,4,2,None,3
223,6,5/13/2020,6:54,95,13.9,4,3,None,3
223,7,5/13/2020,7:08,100,12.8,4,2,Lt. Rain,3
223,8,5/13/2020,7:20,100,12.8,4,2,Lt. Rain,3
223,9,5/13/2020,7:35,85,12.8,4,2,Lt. Rain,3
223,10,5/13/2020,7:47,90,12.8,4,2,None,3
223,11,5/13/2020,8:00,85,12.8,4,2,None,3
4,1,5/14/2020,6:26,50,13.3,NA,NA,None,3
4,2,5/14/2020,6:38,50,13.3,NA,NA,None,3
4,3,5/14/2020,6:52,50,13.3,NA,NA,None,3
4,4,5/14/2020,7:02,50,13.3,NA,NA,None,3
4,5,5/14/2020,7:14,50,13.3,NA,NA,None,3
4,6,5/14/2020,7:26,50,13.3,NA,NA,None,3
4,7,5/14/2020,7:31,50,13.3,NA,NA,None,3
4,8,5/14/2020,7:49,50,13.3,NA,NA,NA,3
4,9,5/14/2020,7:59,50,13.3,NA,NA,None,3
4,10,5/14/2020,8:09,50,13.3,NA,NA,None,3
21,1,5/14/2020,6:29,100,12.8,0,1,None,3
21,2,5/14/2020,6:43,100,11.1,0,1,Lt. Rain,3
21,3,5/14/2020,6:56,100,11.7,0,1,Lt. Rain,3
21,4,5/14/2020,7:10,100,11.7,0,1,None,3
21,5,5/14/2020,7:22,100,11.7,0,3,None,3
21,6,5/14/2020,7:34,100,11.7,0,1,None,3
21,7,5/14/2020,7:46,100,11.7,0,2,Lt. Rain,3
21,8,5/14/2020,7:58,100,11.1,0,2,Lt. Rain,3
21,9,5/14/2020,8:10,100,11.1,0,1,Lt. Rain,3
21,10,5/14/2020,8:24,100,11.1,0,3,Lt. Rain,3
21,11,5/14/2020,8:45,100,12.2,0,1,None,3
172,1,5/14/2020,6:04,100,12.2,4,2,None,3
172,2,5/14/2020,6:24,100,12.2,4,1,None,3
172,3,5/14/2020,6:43,100,12.2,4,1,None,3
172,4,5/14/2020,7:03,100,12.2,4,1,None,3
172,5,5/14/2020,7:17,100,12.2,4,1,None,3
172,6,5/14/2020,7:29,100,12.2,4,1,Lt. Rain,3
172,7,5/14/2020,7:41,100,12.8,4,1,Lt. Rain,3
172,8,5/14/2020,7:53,100,12.8,4,1,Lt. Rain,3
172,9,5/14/2020,8:07,100,12.8,2,1,Lt. Rain,3
172,10,5/14/2020,8:20,100,12.8,4,1,None,3
172,11,5/14/2020,8:32,100,12.8,2,2,Lt. Rain,3
172,12,5/14/2020,8:44,100,12.8,1,2,Lt. Rain,3
172,13,5/14/2020,8:57,100,12.8,3,1,Lt. Rain,3
99,1,5/15/2020,6:05,100,10.0,2,1,None,3
99,2,5/15/2020,6:19,100,11.1,3,1,None,3
99,3,5/15/2020,6:34,100,11.1,2,1,None,3
99,4,5/15/2020,6:51,85,11.1,2,1,None,3
99,5,5/15/2020,7:06,95,11.1,1,1,None,3
99,6,5/15/2020,7:24,90,12.2,0,1,None,3
99,7,5/15/2020,7:41,85,12.8,1,1,None,3
99,8,5/15/2020,7:56,100,12.8,1,1,None,3
99,9,5/15/2020,8:10,85,12.8,1,1,None,3
99,10,5/15/2020,8:28,80,14.4,2,1,None,3
99,11,5/15/2020,8:46,85,15.6,0,1,None,3
99,12,5/15/2020,9:08,90,15.6,0,2,None,3
145,1,5/15/2020,6:03,100,15.0,3,2,None,3
145,2,5/15/2020,6:19,100,15.0,1,2,None,3
145,3,5/15/2020,6:32,90,15.0,0,1,None,3
145,4,5/15/2020,6:45,60,15.0,0,2,None,3
145,5,5/15/2020,6:58,50,15.0,2,2,None,3
145,6,5/15/2020,7:10,70,15.6,2,1,None,3
145,7,5/15/2020,7:23,65,15.6,3,2,None,3
145,8,5/15/2020,7:36,90,15.6,1,3,None,3
145,9,5/15/2020,7:48,95,15.6,1,3,None,3
145,10,5/15/2020,8:00,100,15.6,3,3,None,3
145,11,5/15/2020,8:24,80,16.1,2,3,None,3
145,12,5/15/2020,8:35,80,16.1,3,2,None,3
145,13,5/15/2020,8:54,75,16.7,4,1,None,3
145,14,5/15/2020,9:11,85,16.7,4,1,None,3
73,1,5/17/2020,5:59,10,12.8,0,4,None,3
73,2,5/17/2020,6:14,20,12.8,1,2,None,3
73,3,5/17/2020,6:32,35,13.9,0,1,None,3
73,4,5/17/2020,6:48,30,13.9,0,1,None,3
73,5,5/17/2020,7:05,25,14.4,1,1,None,3
73,6,5/17/2020,7:21,30,14.4,0,1,None,3
73,7,5/17/2020,7:37,40,15.0,0,2,None,3
73,8,5/17/2020,7:52,25,15.6,0,1,None,3
73,9,5/17/2020,8:10,30,15.6,0,1,None,3
73,10,5/17/2020,8:32,80,15.6,1,1,None,3
201,2,5/17/2020,6:08,55,15.0,1,2,None,3
201,3,5/17/2020,6:21,65,15.6,1,3,None,3
201,4,5/17/2020,6:35,90,16.1,2,2,None,3
201,5,5/17/2020,6:49,45,16.1,1,2,None,3
201,6,5/17/2020,7:04,75,16.1,0,2,Lt. Rain,3
201,7,5/17/2020,7:17,30,16.7,1,2,None,3
201,8,5/17/2020,7:30,15,16.7,2,2,None,3
201,9,5/17/2020,7:44,10,16.7,0,1,None,3
201,10,5/17/2020,8:00,0,17.2,2,1,None,3
201,11,5/17/2020,8:15,80,17.2,0,2,None,3
201,12,5/17/2020,8:28,70,17.8,0,4,None,3
201,13,5/17/2020,8:41,70,17.8,3,3,None,3
201,14,5/17/2020,8:54,100,17.8,1,4,None,3
16,1,5/18/2020,5:59,100,16.7,1,1,Lt. Rain,3
16,2,5/18/2020,6:14,100,17.2,2,1,Lt. Rain,3
16,3,5/18/2020,6:27,100,17.2,1,1,Rain,3
16,4,5/18/2020,6:37,100,17.2,0,1,Rain,3
16,5,5/18/2020,6:49,95,17.8,0,1,Lt. Rain,3
16,6,5/18/2020,6:59,90,17.8,0,1,None,3
16,7,5/18/2020,7:09,90,17.2,0,2,None,3
16,8,5/18/2020,7:20,90,17.2,1,1,None,3
16,9,5/18/2020,7:30,95,17.2,1,1,None,3
199,1,5/18/2020,6:01,100,18.3,1,2,Lt. Rain,3
199,2,5/18/2020,6:16,100,18.3,1,3,Lt. Rain,3
199,3,5/18/2020,6:30,100,18.3,1,2,Lt. Rain,3
199,4,5/18/2020,6:45,100,18.3,1,2,Lt. Rain,3
199,5,5/18/2020,6:59,100,18.3,1,1,Lt. Rain,3
199,6,5/18/2020,7:13,100,18.3,3,3,Lt. Rain,3
199,7,5/18/2020,7:26,100,18.3,2,2,Lt. Rain,3
199,8,5/18/2020,7:41,100,18.3,3,2,Lt. Rain,3
199,9,5/18/2020,7:56,100,18.9,4,1,None,3
199,10,5/18/2020,8:10,100,18.9,4,1,Lt. Rain,3
116,1,5/19/2020,6:05,60,12.2,1,1,None,3
116,2,5/19/2020,6:24,60,12.2,1,1,None,3
116,3,5/19/2020,6:47,50,12.2,1,1,None,3
116,4,5/19/2020,7:10,50,12.2,1,1,None,3
116,5,5/19/2020,7:31,50,12.8,1,1,None,3
116,6,5/19/2020,7:51,50,12.8,1,1,None,3
116,7,5/19/2020,8:08,50,12.8,1,1,None,3
116,8,5/19/2020,8:25,50,13.3,1,1,None,3
116,9,5/19/2020,8:46,50,13.3,1,1,None,3
116,10,5/19/2020,9:05,50,13.9,1,1,None,3
116,11,5/19/2020,9:27,50,13.9,1,1,None,3
116,12,5/19/2020,12:58,50,18.9,1,1,None,3
116,13,5/19/2020,12:25,50,18.9,1,1,None,3
165,1,5/19/2020,8:17,100,15.6,2,1,None,3
165,2,5/19/2020,8:05,100,15.6,2,1,None,3
165,3,5/19/2020,7:53,100,15.6,1,2,None,3
165,4,5/19/2020,7:41,100,15.6,1,2,None,3
165,5,5/19/2020,7:27,100,16.1,1,2,None,3
165,6,5/19/2020,7:14,100,16.1,1,2,None,3
165,7,5/19/2020,7:03,100,16.1,1,1,None,3
165,8,5/19/2020,6:50,100,16.1,1,1,None,3
165,9,5/19/2020,6:38,100,16.1,1,1,None,3
165,10,5/19/2020,6:25,100,16.1,1,1,None,3
165,11,5/19/2020,6:16,100,16.1,1,1,None,3
165,12,5/19/2020,6:08,100,16.1,1,1,None,3
57,1,5/20/2020,6:00,100,11.7,1,1,Lt. Rain,3
57,2,5/20/2020,6:30,100,11.7,1,1,Lt. Rain,3
57,3,5/20/2020,6:55,100,11.7,1,1,Lt. Rain,3
57,4,5/20/2020,7:20,100,11.7,1,1,Lt. Rain,3
57,5,5/20/2020,7:45,100,12.2,1,1,Lt. Rain,3
57,6,5/20/2020,8:15,100,12.2,1,1,Lt. Rain,3
57,7,5/20/2020,8:40,100,12.8,1,1,Lt. Rain,3
57,8,5/20/2020,9:05,100,12.8,1,1,None,3
57,9,5/20/2020,9:30,100,13.9,1,1,None,3
57,10,5/20/2020,9:55,100,13.9,1,1,None,3
57,11,5/20/2020,10:20,100,14.4,1,1,None,2
57,12,5/20/2020,10:45,100,15.0,1,1,None,2
3,1,5/21/2020,6:21,100,#VALUE!,0,3,None,3
3,2,5/21/2020,6:36,100,#VALUE!,0,1,None,3
3,3,5/21/2020,6:50,100,#VALUE!,0,1,None,3
3,4,5/21/2020,7:10,100,#VALUE!,0,1,None,3
3,5,5/21/2020,7:25,100,#VALUE!,0,2,None,3
3,6,5/21/2020,7:38,100,#VALUE!,0,2,None,3
3,7,5/21/2020,7:53,100,#VALUE!,0,1,None,3
3,8,5/21/2020,8:05,100,#VALUE!,0,1,None,3
3,9,5/21/2020,8:20,100,#VALUE!,0,1,None,3
3,10,5/21/2020,8:36,100,#VALUE!,0,1,None,3
3,11,5/21/2020,8:56,100,#VALUE!,0,1,None,3
112,1,5/21/2020,6:00,50,12.2,0,1,None,3
112,2,5/21/2020,6:15,50,12.2,0,1,None,3
112,3,5/21/2020,6:30,50,12.8,0,1,None,3
112,4,5/21/2020,6:45,50,12.8,0,1,None,3
112,5,5/21/2020,7:00,50,13.3,0,1,None,3
112,6,5/21/2020,7:15,50,13.9,0,2,None,3
112,7,5/21/2020,7:30,50,14.4,0,2,None,3
112,8,5/21/2020,7:45,50,14.4,0,2,None,3
112,9,5/21/2020,8:00,50,15.0,0,1,None,3
112,10,5/21/2020,8:15,50,15.0,0,1,Lt. Rain,3
30,1,5/22/2020,6:02,80,16.1,1,1,None,3
30,2,5/22/2020,6:12,60,16.1,1,1,None,3
30,3,5/22/2020,6:21,60,16.1,2,2,None,3
30,4,5/22/2020,6:33,60,16.1,2,1,None,3
30,5,5/22/2020,6:42,50,16.1,2,1,Lt. Rain,3
30,6,5/22/2020,6:52,40,16.7,2,1,None,3
30,7,5/22/2020,7:01,60,16.7,2,1,None,3
30,8,5/22/2020,7:09,60,16.7,2,1,None,3
30,9,5/22/2020,7:18,70,16.7,2,1,None,3
30,10,5/22/2020,7:27,50,16.7,2,1,None,3
30,11,5/22/2020,7:36,40,17.2,2,1,None,3
30,12,5/22/2020,7:45,60,17.2,2,1,None,3
30,13,5/22/2020,7:53,70,17.2,4,1,None,3
172,3,2/21/2021,9:19,100,10.0,1,1,None,1
172,4,2/21/2021,9:05,75,8.3,2,1,None,1
172,5,2/21/2021,8:49,80,7.2,2,1,None,1
172,6,2/21/2021,8:36,90,7.2,2,1,None,1
172,7,2/21/2021,8:24,95,7.2,2,1,None,1
172,9,2/21/2021,7:59,95,7.2,1,1,None,1
172,12,2/21/2021,7:22,90,6.1,2,1,None,1
172,13,2/21/2021,7:09,90,6.1,1,1,None,1
70,1,3/2/2021,8:40,100,1.7,0,1,None,1
